capital-gain,education-num,relationship,workclass,native-country,education,hours-per-week,fnlwgt,marital-status,race,capital-loss,sex,occupation,age,income
0,9,Own-child,Private,United-States,HS-grad,40,183811,Married-civ-spouse,White,0,Female,Sales,36,>50K
0,9,Unmarried,Private,United-States,HS-grad,40,131534,Married-civ-spouse,White,0,Female,Other-service,38,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,103595,Never-married,White,0,Female,Adm-clerical,34,>50K
0,14,Husband,Private,United-States,HS-grad,40,232585,Married-civ-spouse,White,0,Female,Adm-clerical,21,<=50K
0,9,Husband,Local-gov,United-States,Some-college,40,61635,Married-civ-spouse,White,0,Male,Craft-repair,56,<=50K
0,9,Husband,Private,United-States,HS-grad,40,221854,Married-civ-spouse,White,0,Male,Exec-managerial,37,<=50K
0,10,Not-in-family,Private,United-States,HS-grad,20,72792,Never-married,White,0,Male,Adm-clerical,28,<=50K
0,13,Husband,Private,United-States,HS-grad,40,179429,Married-civ-spouse,White,0,Male,Machine-op-inspct,49,<=50K
0,9,Husband,Private,United-States,HS-grad,40,144542,Married-civ-spouse,White,0,Male,Prof-specialty,36,>50K
0,13,Husband,Private,United-States,Some-college,40,170778,Married-civ-spouse,White,0,Male,Transport-moving,26,<=50K
0,9,Husband,Private,United-States,HS-grad,40,324601,Married-civ-spouse,White,0,Male,Exec-managerial,35,<=50K
0,10,Own-child,Private,United-States,Some-college,40,107591,Never-married,White,0,Male,Prof-specialty,17,>50K
0,14,Wife,Private,United-States,Bachelors,40,116934,Married-civ-spouse,White,0,Male,Prof-specialty,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,167585,Never-married,White,0,Male,Protective-serv,42,>50K
0,12,Not-in-family,Private,United-States,HS-grad,40,127975,Never-married,White,0,Male,Sales,27,>50K
0,6,Own-child,Private,United-States,HS-grad,50,54968,Never-married,White,0,Female,Sales,40,<=50K
0,7,Husband,Private,United-States,7th-8th,40,215251,Married-civ-spouse,White,0,Female,Handlers-cleaners,25,<=50K
0,10,Own-child,Private,United-States,Some-college,60,183587,Widowed,White,0,Female,Sales,34,>50K
0,9,Husband,Private,United-States,HS-grad,20,207670,Married-civ-spouse,White,0,Female,Farming-fishing,26,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,127315,Never-married,White,0,Female,Adm-clerical,32,<=50K
0,9,Not-in-family,Private,United-States,Masters,15,58945,Never-married,White,0,Male,Handlers-cleaners,34,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,41506,Divorced,White,0,Male,Transport-moving,40,<=50K
0,8,Not-in-family,Private,United-States,Some-college,28,281548,Married-civ-spouse,Black,0,Male,Craft-repair,34,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,184733,Never-married,White,0,Female,Sales,25,<=50K
0,5,Not-in-family,Private,United-States,Some-college,20,195978,Married-civ-spouse,White,0,Female,Adm-clerical,22,<=50K
0,9,Husband,Private,United-States,Bachelors,20,128392,Divorced,White,0,Male,Prof-specialty,38,<=50K
0,6,Husband,Private,United-States,HS-grad,40,205088,Married-civ-spouse,White,0,Male,Prof-specialty,31,>50K
0,9,Husband,Private,United-States,HS-grad,40,214765,Married-civ-spouse,White,0,Male,Sales,33,<=50K
0,9,Husband,Private,United-States,HS-grad,40,143682,Married-civ-spouse,White,0,Male,Craft-repair,40,<=50K
0,9,Husband,Private,United-States,HS-grad,20,220838,Married-civ-spouse,White,0,Male,Adm-clerical,29,<=50K
0,9,Husband,Private,United-States,Assoc-voc,45,88824,Never-married,White,0,Male,Prof-specialty,37,>50K
0,13,Not-in-family,Private,United-States,Bachelors,40,27894,Married-civ-spouse,White,0,Male,Handlers-cleaners,34,>50K
0,9,Husband,Private,United-States,HS-grad,40,245577,Separated,White,0,Male,Prof-specialty,30,<=50K
0,9,Husband,Private,United-States,Bachelors,12,111476,Married-civ-spouse,White,0,Male,Prof-specialty,47,>50K
0,13,Not-in-family,Private,United-States,Some-college,40,102634,Never-married,White,0,Male,Craft-repair,55,<=50K
0,12,Other-relative,Private,United-States,Bachelors,50,148709,Married-civ-spouse,White,0,Male,Prof-specialty,37,<=50K
0,10,Husband,Private,United-States,Some-college,42,221049,Married-civ-spouse,White,0,Male,Other-service,29,>50K
4508,10,Husband,Private,United-States,Some-college,40,221036,Married-civ-spouse,White,0,Female,Craft-repair,36,<=50K
0,9,Husband,Self-emp-inc,United-States,Bachelors,37,131750,Married-civ-spouse,White,0,Male,Machine-op-inspct,44,<=50K
0,13,Husband,Private,United-States,Bachelors,40,224724,Married-civ-spouse,White,0,Male,Prof-specialty,35,>50K
0,5,Husband,Private,United-States,HS-grad,40,109800,Married-civ-spouse,White,0,Male,Sales,54,>50K
0,9,Husband,Private,United-States,HS-grad,30,186726,Married-civ-spouse,White,0,Male,Craft-repair,29,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,721161,Never-married,White,0,Male,Adm-clerical,66,<=50K
0,11,Not-in-family,Private,United-States,Bachelors,40,286020,Divorced,White,0,Female,Other-service,29,<=50K
0,13,Husband,Private,United-States,Some-college,36,61952,Never-married,White,0,Female,Exec-managerial,36,<=50K
0,10,Own-child,Self-emp-not-inc,United-States,Some-college,48,194097,Divorced,White,0,Male,Handlers-cleaners,41,>50K
0,9,Unmarried,Private,United-States,Bachelors,41,108913,Married-civ-spouse,White,0,Female,Transport-moving,22,>50K
0,9,Own-child,Private,United-States,HS-grad,25,115414,Never-married,White,0,Male,Handlers-cleaners,65,<=50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,40,202982,Married-civ-spouse,White,0,Male,Adm-clerical,28,<=50K
0,12,Husband,Private,United-States,HS-grad,40,162083,Married-civ-spouse,White,0,Female,Adm-clerical,29,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,297858,Separated,White,0,Male,Craft-repair,36,<=50K
0,13,Husband,Private,United-States,Bachelors,40,122626,Married-civ-spouse,White,0,Male,Sales,34,<=50K
0,10,Not-in-family,Private,United-States,Bachelors,40,182067,Divorced,White,0,Male,Sales,23,<=50K
0,9,Not-in-family,Private,United-States,10th,50,115414,Never-married,White,0,Male,Craft-repair,50,>50K
0,13,Unmarried,Private,United-States,Bachelors,40,33274,Married-civ-spouse,White,0,Male,Exec-managerial,37,<=50K
0,10,Husband,Private,United-States,HS-grad,40,54788,Never-married,White,0,Female,Sales,38,>50K
0,9,Wife,Local-gov,United-States,Bachelors,40,168564,Married-civ-spouse,White,0,Male,Craft-repair,29,>50K
0,9,Own-child,Private,United-States,Some-college,40,161835,Married-civ-spouse,Asian-Pac-Islander,0,Female,Sales,43,<=50K
0,7,Unmarried,Private,United-States,HS-grad,40,229860,Never-married,White,0,Female,Sales,40,<=50K
0,9,Husband,Private,United-States,Bachelors,40,96076,Never-married,White,0,Female,Prof-specialty,29,<=50K
0,9,Husband,Private,United-States,HS-grad,40,245790,Married-civ-spouse,White,0,Male,Adm-clerical,40,>50K
0,13,Own-child,Private,United-States,HS-grad,40,14894,Married-civ-spouse,White,0,Male,Protective-serv,40,<=50K
0,9,Own-child,Private,United-States,HS-grad,55,133869,Married-civ-spouse,White,0,Female,Other-service,17,<=50K
0,13,Husband,Private,United-States,Bachelors,40,183854,Married-civ-spouse,White,0,Male,Sales,32,>50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,35,159449,Married-civ-spouse,White,0,Male,Sales,39,<=50K
0,16,Not-in-family,Private,United-States,Some-college,40,127585,Never-married,White,0,Female,Exec-managerial,55,>50K
0,9,Not-in-family,Private,United-States,Some-college,40,02944,Divorced,White,0,Female,Adm-clerical,45,<=50K
0,9,Husband,Private,South,HS-grad,40,86424,Divorced,White,0,Male,Sales,51,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,235039,Never-married,White,0,Male,Craft-repair,26,<=50K
0,9,Husband,Private,United-States,Bachelors,40,166961,Married-civ-spouse,White,0,Male,Exec-managerial,28,<=50K
0,13,Husband,Private,United-States,Assoc-voc,30,210295,Divorced,White,0,Male,Transport-moving,36,<=50K
0,13,Husband,Private,United-States,10th,50,149902,Divorced,White,0,Female,Exec-managerial,22,<=50K
0,9,Husband,Private,United-States,HS-grad,50,362556,Married-civ-spouse,White,0,Female,Sales,37,<=50K
0,7,Not-in-family,Private,United-States,Masters,40,151291,Married-civ-spouse,White,0,Male,Adm-clerical,35,<=50K
0,9,Wife,Private,United-States,Bachelors,40,233085,Married-civ-spouse,White,0,Male,Machine-op-inspct,40,<=50K
0,9,Husband,Private,United-States,HS-grad,40,126849,Married-civ-spouse,White,0,Male,Prof-specialty,65,<=50K
0,9,Husband,Private,United-States,HS-grad,40,56401,Never-married,White,0,Male,Craft-repair,48,<=50K
0,9,Husband,Private,United-States,Assoc-voc,37,103407,Married-civ-spouse,White,0,Male,Transport-moving,35,<=50K
0,13,Husband,Private,United-States,Masters,40,49826,Never-married,White,1977,Male,Machine-op-inspct,29,<=50K
0,13,Husband,Private,United-States,Bachelors,40,91401,Never-married,White,0,Female,Exec-managerial,21,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,35,166048,Divorced,White,0,Male,Exec-managerial,36,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,188726,Widowed,White,0,Male,Machine-op-inspct,43,<=50K
0,14,Not-in-family,Private,United-States,HS-grad,40,102650,Divorced,White,0,Female,Handlers-cleaners,24,>50K
0,11,Not-in-family,Private,United-States,HS-grad,40,148822,Married-civ-spouse,White,0,Female,Prof-specialty,27,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,262468,Married-civ-spouse,White,0,Male,Prof-specialty,29,<=50K
0,9,Husband,Private,United-States,11th,40,172885,Married-civ-spouse,White,0,Female,Craft-repair,53,<=50K
0,14,Not-in-family,Private,United-States,Bachelors,60,138530,Divorced,White,0,Male,Sales,40,<=50K
0,9,Own-child,Private,United-States,Some-college,40,202912,Married-civ-spouse,Black,0,Male,Prof-specialty,35,<=50K
0,12,Not-in-family,Private,United-States,HS-grad,40,151848,Never-married,White,0,Male,Adm-clerical,37,<=50K
0,10,Not-in-family,Private,United-States,HS-grad,40,307310,Never-married,White,0,Male,Exec-managerial,46,>50K
0,10,Unmarried,Private,United-States,Some-college,38,72491,Married-civ-spouse,White,0,Male,Craft-repair,21,<=50K
0,10,Husband,Private,United-States,Some-college,35,202872,Married-civ-spouse,White,0,Male,Exec-managerial,22,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,226716,Never-married,White,0,Female,Machine-op-inspct,33,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,40,03897,Never-married,White,0,Male,Sales,47,<=50K
0,9,Husband,Private,United-States,HS-grad,60,178529,Married-civ-spouse,White,0,Male,Craft-repair,90,<=50K
0,9,Husband,Private,United-States,Bachelors,40,243842,Married-civ-spouse,White,0,Male,Machine-op-inspct,44,>50K
0,11,Husband,Private,United-States,Some-college,40,57600,Married-civ-spouse,White,0,Male,Craft-repair,18,<=50K
0,9,Husband,Private,United-States,Bachelors,50,171751,Married-civ-spouse,White,0,Female,Transport-moving,47,<=50K
0,13,Husband,Private,United-States,Bachelors,30,187764,Divorced,White,0,Male,Prof-specialty,52,<=50K
0,10,Own-child,Private,United-States,HS-grad,35,267736,Never-married,White,0,Male,Machine-op-inspct,45,>50K
0,4,Husband,Private,United-States,9th,40,80324,Married-civ-spouse,White,0,Male,Farming-fishing,45,>50K
0,7,Husband,Private,United-States,HS-grad,40,196791,Married-civ-spouse,White,0,Male,Craft-repair,50,<=50K
0,13,Own-child,Private,United-States,10th,30,192936,Married-civ-spouse,White,0,Male,Prof-specialty,29,>50K
0,9,Not-in-family,Private,Mexico,HS-grad,40,361212,Married-civ-spouse,White,0,Male,Handlers-cleaners,23,<=50K
0,10,Husband,Self-emp-not-inc,United-States,Some-college,40,146721,Married-civ-spouse,White,0,Male,Craft-repair,19,<=50K
0,13,Own-child,Private,United-States,Bachelors,40,251905,Married-civ-spouse,White,0,Male,Craft-repair,34,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,199266,Married-civ-spouse,Black,0,Male,Craft-repair,36,<=50K
0,10,Husband,Private,United-States,Some-college,45,175067,Married-civ-spouse,White,0,Male,Craft-repair,34,<=50K
0,9,Own-child,Private,United-States,HS-grad,50,112763,Never-married,White,0,Female,Machine-op-inspct,40,<=50K
0,9,Wife,Private,United-States,HS-grad,40,184938,Never-married,White,0,Female,Exec-managerial,37,<=50K
0,9,Husband,Private,United-States,HS-grad,40,131565,Never-married,White,0,Male,Sales,36,<=50K
0,13,Husband,Private,United-States,Assoc-voc,40,96428,Married-civ-spouse,White,0,Male,Adm-clerical,30,<=50K
0,10,Husband,Private,United-States,Some-college,40,142880,Married-civ-spouse,White,0,Female,Prof-specialty,22,<=50K
0,9,Husband,Private,United-States,HS-grad,60,101635,Divorced,White,0,Female,Sales,24,<=50K
0,13,Husband,Private,United-States,Some-college,40,44780,Married-civ-spouse,White,0,Male,Prof-specialty,27,<=50K
0,9,Husband,Private,United-States,HS-grad,45,307844,Divorced,White,0,Female,Machine-op-inspct,26,<=50K
0,9,Own-child,Private,United-States,Some-college,30,363564,Never-married,White,0,Male,Prof-specialty,57,<=50K
0,9,Husband,Federal-gov,United-States,Some-college,40,173585,Married-civ-spouse,White,0,Male,Exec-managerial,44,<=50K
0,13,Husband,Private,United-States,Bachelors,40,179560,Married-civ-spouse,White,0,Male,Transport-moving,38,<=50K
0,13,Wife,Private,United-States,Bachelors,40,131664,Married-civ-spouse,White,0,Female,Other-service,37,<=50K
0,10,Husband,Private,United-States,Bachelors,40,136777,Married-civ-spouse,White,0,Male,Exec-managerial,35,<=50K
0,13,Not-in-family,Private,Mexico,Bachelors,45,202872,Never-married,White,0,Male,Prof-specialty,26,<=50K
0,10,Husband,Local-gov,United-States,Some-college,45,83933,Never-married,Asian-Pac-Islander,0,Male,Adm-clerical,34,<=50K
0,10,Husband,Private,United-States,Some-college,40,152307,Married-civ-spouse,White,0,Male,Craft-repair,29,<=50K
0,9,Husband,Private,United-States,Some-college,40,167618,Married-civ-spouse,White,0,Female,Craft-repair,48,>50K
0,11,Husband,Private,United-States,Bachelors,40,207323,Divorced,White,0,Female,Sales,24,<=50K
0,9,Own-child,Private,United-States,10th,40,152629,Married-civ-spouse,White,0,Female,Other-service,34,<=50K
0,9,Not-in-family,Private,United-States,10th,40,231174,Married-civ-spouse,White,0,Male,Adm-clerical,55,<=50K
0,9,Husband,Private,United-States,HS-grad,40,254547,Married-civ-spouse,White,0,Male,Transport-moving,30,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,50,152789,Married-civ-spouse,White,0,Female,Sales,24,<=50K
0,9,Husband,Private,United-States,Bachelors,50,234591,Married-civ-spouse,White,0,Female,Exec-managerial,53,>50K
0,12,Husband,Private,United-States,Some-college,20,96483,Married-civ-spouse,White,0,Male,Prof-specialty,39,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,141272,Never-married,White,0,Male,Exec-managerial,45,<=50K
0,10,Own-child,Private,United-States,Some-college,40,257574,Married-civ-spouse,White,0,Male,Machine-op-inspct,29,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,167738,Never-married,White,0,Male,Craft-repair,29,<=50K
0,13,Husband,Private,United-States,Bachelors,40,54558,Married-civ-spouse,White,0,Male,Machine-op-inspct,42,<=50K
0,13,Husband,Private,United-States,Bachelors,40,188379,Married-civ-spouse,White,0,Female,Transport-moving,27,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,347864,Married-civ-spouse,White,0,Female,Sales,40,>50K
0,13,Own-child,Private,United-States,HS-grad,38,147715,Never-married,White,0,Female,Exec-managerial,55,<=50K
0,10,Own-child,Private,United-States,Bachelors,40,111150,Married-civ-spouse,White,0,Male,Transport-moving,55,>50K
2964,10,Not-in-family,Private,United-States,Some-college,40,194004,Married-civ-spouse,White,0,Male,Craft-repair,46,>50K
0,10,Not-in-family,Private,United-States,Assoc-voc,40,188557,Married-civ-spouse,White,0,Male,Craft-repair,31,<=50K
0,10,Own-child,Private,United-States,10th,40,104509,Never-married,White,0,Female,Sales,33,<=50K
0,9,Husband,Private,United-States,HS-grad,40,177584,Never-married,White,0,Female,Exec-managerial,38,>50K
0,9,Husband,Private,United-States,Some-college,40,17986,Married-civ-spouse,White,0,Male,Transport-moving,40,<=50K
0,9,Husband,Private,United-States,Some-college,40,202948,Married-civ-spouse,White,0,Male,Exec-managerial,40,<=50K
0,7,Husband,Private,United-States,Bachelors,40,226072,Married-civ-spouse,White,0,Male,Adm-clerical,38,<=50K
0,13,Husband,Private,United-States,Some-college,40,200153,Married-civ-spouse,White,0,Female,Prof-specialty,61,<=50K
0,9,Not-in-family,Private,United-States,Assoc-voc,35,183389,Never-married,White,0,Male,Other-service,18,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,554317,Never-married,White,0,Male,Exec-managerial,72,<=50K
0,9,Husband,Private,United-States,Some-college,40,131547,Divorced,White,0,Male,Prof-specialty,53,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,103407,Divorced,White,0,Male,Adm-clerical,18,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,40,95639,Never-married,White,0,Male,Other-service,34,>50K
0,13,Not-in-family,Private,United-States,Bachelors,40,136629,Never-married,White,0,Male,Craft-repair,54,>50K
0,9,Never-married,Private,United-States,HS-grad,40,166961,Never-married,White,0,Female,Adm-clerical,34,>50K
0,11,Not-in-family,Local-gov,United-States,Masters,40,109385,Divorced,White,0,Male,Craft-repair,32,<=50K
0,10,Husband,Private,United-States,Some-college,40,167631,Never-married,White,0,Male,Transport-moving,52,<=50K
0,14,Husband,Private,United-States,11th,40,187283,Married-civ-spouse,White,0,Male,Sales,49,<=50K
0,9,Other-relative,Private,United-States,Bachelors,40,142429,Divorced,White,0,Male,Craft-repair,27,<=50K
0,9,Husband,Self-emp-not-inc,United-States,Some-college,40,197407,Married-civ-spouse,White,0,Male,Prof-specialty,22,>50K
0,13,Not-in-family,Private,United-States,Bachelors,16,172046,Never-married,White,0,Female,Craft-repair,59,<=50K
0,9,Husband,Private,United-States,HS-grad,40,282534,Married-civ-spouse,White,0,Male,Sales,64,<=50K
0,9,Never-married,Private,United-States,HS-grad,50,314310,Never-married,White,0,Male,Craft-repair,42,>50K
0,10,Never-married,Private,United-States,HS-grad,48,204491,Never-married,White,0,Female,Other-service,22,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,221065,Never-married,Black,0,Female,Exec-managerial,50,>50K
0,13,Husband,Private,United-States,Some-college,40,76860,Married-civ-spouse,White,0,Male,Exec-managerial,25,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,30800,Never-married,White,0,Female,Adm-clerical,44,<=50K
0,9,Husband,Private,United-States,HS-grad,45,307857,Married-civ-spouse,White,0,Male,Sales,56,<=50K
0,9,Husband,Private,United-States,Some-college,35,279873,Married-civ-spouse,White,0,Male,Farming-fishing,28,<=50K
0,10,Husband,Private,United-States,Bachelors,50,46476,Married-civ-spouse,White,0,Male,Craft-repair,43,<=50K
0,10,Husband,Private,United-States,HS-grad,40,63624,Married-civ-spouse,White,0,Female,Craft-repair,18,<=50K
0,11,Husband,Private,United-States,Bachelors,40,73975,Never-married,White,0,Male,Adm-clerical,28,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,20,224710,Never-married,White,0,Female,Prof-specialty,40,<=50K
0,7,Husband,Private,United-States,Bachelors,40,221666,Married-civ-spouse,White,0,Female,Sales,25,<=50K
0,13,Not-in-family,Private,United-States,Assoc-voc,40,131068,Never-married,White,0,Female,Prof-specialty,38,<=50K
0,9,Husband,Private,United-States,HS-grad,50,136038,Married-civ-spouse,White,0,Male,Machine-op-inspct,67,<=50K
0,13,Not-in-family,Private,United-States,Some-college,40,107225,Married-civ-spouse,White,0,Male,Tech-support,37,<=50K
0,9,Husband,Private,United-States,HS-grad,40,249924,Never-married,White,0,Female,Sales,62,<=50K
0,10,Husband,Private,United-States,Some-college,40,120828,Married-civ-spouse,White,0,Male,Craft-repair,20,<=50K
0,9,Not-in-family,Private,United-States,11th,40,180972,Married-civ-spouse,White,0,Female,Exec-managerial,39,>50K
0,7,Husband,Private,United-States,HS-grad,20,138894,Married-civ-spouse,White,0,Male,Prof-specialty,35,>50K
0,9,Unmarried,Private,United-States,HS-grad,40,78724,Married-civ-spouse,White,0,Male,Prof-specialty,34,<=50K
0,13,Not-in-family,Private,United-States,Assoc-acdm,40,135085,Never-married,White,0,Male,Adm-clerical,69,<=50K
0,9,Not-in-family,Private,United-States,Assoc-voc,40,119358,Never-married,White,0,Male,Adm-clerical,55,<=50K
0,13,Not-in-family,Private,United-States,9th,40,219624,Divorced,White,0,Male,Transport-moving,23,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,43864,Divorced,White,0,Female,Other-service,25,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,60,271572,Married-civ-spouse,White,0,Female,Sales,35,<=50K
0,9,Husband,Private,United-States,Bachelors,35,55929,Married-civ-spouse,White,0,Female,Exec-managerial,35,<=50K
0,9,Unmarried,Private,United-States,Some-college,40,176856,Married-civ-spouse,White,0,Male,Handlers-cleaners,28,<=50K
0,9,Husband,Private,United-States,HS-grad,48,199056,Married-civ-spouse,White,0,Male,Prof-specialty,56,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,42044,Never-married,White,0,Male,Prof-specialty,33,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,248344,Married-civ-spouse,White,0,Male,Craft-repair,55,<=50K
0,10,Not-in-family,Private,United-States,HS-grad,40,85872,Never-married,Amer-Indian-Eskimo,0,Male,Prof-specialty,34,<=50K
0,9,Husband,Private,United-States,Bachelors,55,253944,Separated,White,0,Male,Prof-specialty,47,<=50K
0,10,Own-child,Private,United-States,HS-grad,40,187715,Married-civ-spouse,White,0,Male,Prof-specialty,48,>50K
0,9,Husband,Private,United-States,Some-college,40,168539,Never-married,White,0,Male,Sales,39,>50K
0,10,Not-in-family,Private,United-States,Bachelors,40,157534,Married-civ-spouse,White,0,Male,Sales,34,<=50K
0,13,Not-in-family,Private,United-States,9th,40,265266,Never-married,White,0,Female,Tech-support,27,<=50K
0,9,Husband,Private,United-States,Masters,60,130532,Married-civ-spouse,White,0,Male,Craft-repair,60,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,21504,Never-married,White,0,Female,Sales,41,<=50K
0,9,Husband,Private,United-States,Some-college,48,118792,Married-civ-spouse,White,0,Female,Farming-fishing,17,<=50K
0,9,Husband,Private,United-States,Bachelors,40,138730,Married-civ-spouse,White,0,Male,Machine-op-inspct,28,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,83822,Never-married,White,0,Male,Craft-repair,54,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,178548,Never-married,Other-country,0,Male,Prof-specialty,38,<=50K
0,7,Own-child,Private,United-States,Doctorate,40,189438,Never-married,White,0,Male,Prof-specialty,34,<=50K
0,13,Husband,Private,United-States,HS-grad,45,152573,Divorced,White,0,Male,Handlers-cleaners,32,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,315804,Widowed,White,0,Male,Machine-op-inspct,25,>50K
0,3,Not-in-family,Private,United-States,Bachelors,40,167869,Never-married,White,0,Male,Other-service,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,318915,Married-civ-spouse,White,0,Male,Handlers-cleaners,32,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,40,127323,Never-married,White,0,Male,Craft-repair,54,<=50K
0,10,Unmarried,Private,United-States,Some-college,60,44760,Married-civ-spouse,White,0,Female,Machine-op-inspct,44,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,170376,Widowed,White,0,Male,Adm-clerical,38,<=50K
0,6,Not-in-family,Private,United-States,Bachelors,40,153005,Divorced,Black,0,Female,Exec-managerial,49,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,132961,Never-married,White,0,Female,Other-service,52,<=50K
0,13,Own-child,Private,United-States,Masters,40,137769,Married-civ-spouse,White,0,Male,Sales,55,<=50K
0,10,Own-child,Private,United-States,Some-college,40,206343,Never-married,White,0,Male,Tech-support,39,<=50K
0,9,Husband,Local-gov,United-States,Some-college,20,388811,Married-civ-spouse,White,0,Male,Adm-clerical,20,<=50K
0,9,Husband,Private,United-States,HS-grad,15,108913,Divorced,White,0,Female,Craft-repair,45,<=50K
0,13,Husband,Private,United-States,Assoc-voc,40,248730,Never-married,White,0,Male,Exec-managerial,53,>50K
0,9,Husband,Private,United-States,HS-grad,40,256609,Married-civ-spouse,White,0,Female,Prof-specialty,23,<=50K
0,10,Own-child,Private,United-States,HS-grad,40,116489,Married-civ-spouse,White,0,Male,Exec-managerial,24,>50K
0,10,Husband,Private,United-States,Masters,40,23099,Never-married,White,0,Male,Sales,47,<=50K
0,7,Husband,Private,United-States,HS-grad,72,174477,Married-civ-spouse,White,0,Female,Exec-managerial,22,>50K
0,10,Husband,Private,United-States,Some-college,40,8981,Married-civ-spouse,White,0,Male,Exec-managerial,18,<=50K
0,9,Husband,Private,United-States,HS-grad,35,25005,Married-civ-spouse,White,0,Male,Craft-repair,20,>50K
0,4,Husband,Self-emp-inc,United-States,Assoc-acdm,42,220993,Never-married,White,0,Female,Transport-moving,56,<=50K
0,11,Unmarried,Private,United-States,Bachelors,30,225317,Married-civ-spouse,White,0,Female,Handlers-cleaners,40,<=50K
0,10,Husband,Private,United-States,Some-college,40,187911,Never-married,White,0,Male,Farming-fishing,22,<=50K
0,9,Husband,Private,United-States,HS-grad,40,188802,Married-civ-spouse,White,0,Male,Craft-repair,28,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,377075,Divorced,White,0,Male,Craft-repair,23,<=50K
0,14,Not-in-family,Self-emp-inc,United-States,Bachelors,45,356477,Never-married,White,0,Female,Exec-managerial,39,<=50K
0,10,Husband,Private,United-States,Some-college,35,317445,Married-civ-spouse,White,0,Male,Prof-specialty,35,<=50K
0,9,Not-in-family,Local-gov,United-States,Bachelors,40,21464,Married-civ-spouse,White,0,Female,Prof-specialty,44,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,88842,Married-civ-spouse,White,0,Male,Sales,28,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,45,44773,Married-civ-spouse,White,0,Female,Craft-repair,36,<=50K
0,9,Own-child,Private,United-States,Prof-school,40,97435,Never-married,White,0,Female,Exec-managerial,42,<=50K
0,10,Not-in-family,Self-emp-not-inc,United-States,Some-college,40,197189,Married-civ-spouse,White,0,Male,Adm-clerical,33,<=50K
0,9,Husband,Private,United-States,Bachelors,40,187216,Never-married,White,0,Female,Prof-specialty,41,>50K
0,9,Own-child,Private,United-States,10th,40,233545,Married-civ-spouse,White,0,Female,Other-service,55,<=50K
0,10,Own-child,Private,United-States,Some-college,40,158868,Never-married,White,0,Male,Prof-specialty,18,<=50K
0,9,Husband,Local-gov,United-States,Bachelors,50,285087,Married-civ-spouse,White,0,Male,Prof-specialty,36,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,353055,Never-married,White,0,Male,Exec-managerial,38,<=50K
0,10,Other-relative,Private,United-States,HS-grad,40,168888,Never-married,White,0,Female,Adm-clerical,42,<=50K
0,9,Husband,Private,United-States,Bachelors,40,374969,Never-married,White,0,Male,Prof-specialty,27,<=50K
0,9,Husband,Private,United-States,Bachelors,45,77936,Divorced,White,0,Male,Exec-managerial,29,<=50K
2174,14,Own-child,Private,United-States,Some-college,40,97829,Married-civ-spouse,White,0,Male,Exec-managerial,24,>50K
0,9,Not-in-family,Private,United-States,5th-6th,35,193425,Married-civ-spouse,White,0,Male,Handlers-cleaners,23,<=50K
0,12,Not-in-family,Private,United-States,Assoc-acdm,55,126085,Married-civ-spouse,White,0,Male,Protective-serv,23,<=50K
